,outputs
966,"{'ID': 967, 'name': 'Popcorn shop', 'address': 'Электродная ул., 2, стр. 29, Москва', 'website': '', 'opening_hours': {'mon': '13:00-20:00', 'tue': '13:00-20:00', 'wed': '13:00-20:00', 'thu': '13:00-20:00', 'fri': '13:00-20:00', 'sat': '13:00-20:00', 'sun': '13:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/popcorn_shop/232202172558/?ll=37.752122%2C55.753651&z=16', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (906) 059-89-81Показать телефон'], 'social': []}"
967,"{'ID': 968, 'name': 'Max&Style', 'address': 'Ферганская ул., 10, корп. 5, стр. 1, Москва', 'website': 'max.style', 'opening_hours': {'mon': '08:00-17:00', 'tue': '08:00-17:00', 'wed': '08:00-17:00', 'thu': '08:00-17:00', 'fri': '08:00-17:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/max_style/24574465049/?ll=37.807638%2C55.707973&z=13', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (977) 370-64-70Показать телефон'], 'social': []}"
968,"{'ID': 969, 'name': 'Велдекс', 'address': 'Ярославское ш., 146, корп. 2, Москва', 'website': 'www.veldex-tent.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': '10:00-19:00', 'sun': '10:00-19:00'}, 'ypage': 'https://yandex.ru/maps/org/veldeks/64638271504/?ll=37.729988%2C55.878809&z=16', 'goods': None, 'rating': '4,4', 'reviews': None, 'phone': ['+7 (495) 278-02-99Показать телефон'], 'social': []}"
969,"{'ID': 970, 'name': 'Купи-мойки', 'address': 'Рабочая ул., 2А, корп. 4, Химки', 'website': 'kupi-moyki.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': '10:00-17:00', 'sun': '10:00-17:00'}, 'ypage': 'https://yandex.ru/maps/org/kupi_moyki/132038194023/?ll=37.434137%2C55.908939&z=16', 'goods': None, 'rating': '5,0', 'reviews': None, 'phone': ['+7 (925) 446-43-46Показать телефон'], 'social': ['https://viber.click/79254464346', 'https://wa.me/789254464346']}"
970,"{'ID': 971, 'name': 'Детские Квадроциклы РУ', 'address': 'МКАД, 65-й километр, внешняя сторона, вл1, Москва', 'website': 'detskie-kvadrotsikly.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': '10:00-19:00', 'sun': '10:00-19:00'}, 'ypage': 'https://yandex.ru/maps/org/detskiye_kvadrotsikly_ru/231191511214/?ll=37.347588%2C55.781256&z=12', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (499) 653-56-09Показать телефон'], 'social': []}"
971,"{'ID': 972, 'name': 'Four rooms', 'address': 'Большой Козихинский пер., 27, стр. 1, Москва', 'website': '', 'opening_hours': {'mon': '12:00-20:00', 'tue': '12:00-20:00', 'wed': '12:00-20:00', 'thu': '12:00-20:00', 'fri': '12:00-20:00', 'sat': '12:00-20:00', 'sun': '12:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/four_rooms/210736065165/?ll=37.594430%2C55.764945&z=14', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (966) 077-78-82Показать телефон'], 'social': ['https://t.me/+7', 'https://wa.me/79660777882']}"
972,"{'ID': 973, 'name': 'Птица Сирин', 'address': 'Покровский бул., 8, стр. 1, Москва', 'website': 'sirinbird.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': '10:00-19:00', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/ptitsa_sirin/101505662815/?ll=37.646594%2C55.757403&z=13', 'goods': None, 'rating': '4,7', 'reviews': None, 'phone': ['+7 (915) 226-88-77Показать телефон'], 'social': []}"
973,"{'ID': 974, 'name': 'Silanga', 'address': 'Хорошёвское ш., 32А, Москва', 'website': 'silanga.ru', 'opening_hours': {'mon': '10:00-20:00', 'tue': '10:00-20:00', 'wed': '10:00-20:00', 'thu': '10:00-20:00', 'fri': '10:00-20:00', 'sat': '10:00-20:00', 'sun': '10:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/silanga/210059564245/?ll=37.542594%2C55.776030&z=13', 'goods': None, 'rating': '4,1', 'reviews': None, 'phone': ['+7 (495) 414-24-50Показать телефон'], 'social': ['https://vk.com/silanga', 'https://www.youtube.com/channel/UC5wv7hs8J4LO9WE6_Sy0qNg']}"
974,"{'ID': 975, 'name': 'Buy_Buy', 'address': 'Большой Козихинский пер., 22, стр. 2, Москва', 'website': '', 'opening_hours': {'mon': '12:00-21:00', 'tue': '12:00-21:00', 'wed': '12:00-21:00', 'thu': '12:00-21:00', 'fri': '12:00-21:00', 'sat': '12:00-21:00', 'sun': '12:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/buy_buy/34541537135/?ll=37.595386%2C55.764746&z=14', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['+7 (977) 864-91-67Показать телефон'], 'social': ['https://vk.com/buy_buy_ru', 'https://wa.me/79778649167']}"
975,"{'ID': 976, 'name': 'Nikonorova Store', 'address': 'Большой Трёхсвятительский пер., 6/14, Москва', 'website': 'nikonorova-store.com', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': '12:00-20:00', 'sun': '12:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/nikonorova_store/198938881240/?ll=37.647337%2C55.755060&z=13', 'goods': None, 'rating': '1,8', 'reviews': None, 'phone': ['8 (800) 700-62-46Показать телефон'], 'social': ['https://t.me/carrieplace', 'https://wa.me/79037964053']}"
976,"{'ID': 977, 'name': 'Шоурум Би Вери', 'address': 'Электродная ул., 8, стр. 4, Москва', 'website': 'www.trosti-shop.ru', 'opening_hours': {'mon': '10:00-15:00', 'tue': '10:00-15:00', 'wed': '10:00-15:00', 'thu': '10:00-15:00', 'fri': '10:00-15:00', 'sat': '12:00-14:00', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/shourum_bi_veri/1316470360/?ll=37.753636%2C55.752029&z=13', 'goods': None, 'rating': '4,0', 'reviews': None, 'phone': ['+7 (926) 499-66-53Показать телефон'], 'social': ['https://t.me/89264996653', 'https://vk.com/your_trosti', 'https://wa.me/89264996653']}"
977,"{'ID': 978, 'name': 'Night Beat', 'address': 'ул. Стромынка, 18, корп. 28, Москва', 'website': 'nightbeat.ru', 'opening_hours': {'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59', 'sun': '00:00-23:59'}, 'ypage': 'https://yandex.ru/maps/org/night_beat/1267238430/?ll=37.695254%2C55.792541&z=13', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['+7 (925) 330-83-77Показать телефон'], 'social': ['https://t.me/NightBeatShow', 'https://viber.click/79253308377', 'https://vk.com/nightbeatdrums', 'https://wa.me/79253308377', 'https://www.youtube.com/channel/UC0C86HuZQpLIenPV0XCZoWw']}"
978,"{'ID': 979, 'name': 'La Pina', 'address': 'ул. Правды, 8, корп. 13, Москва', 'website': '', 'opening_hours': {'mon': '10:00-20:00', 'tue': '10:00-20:00', 'wed': '10:00-20:00', 'thu': '10:00-20:00', 'fri': '10:00-20:00', 'sat': '10:00-20:00', 'sun': '10:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/la_pina/198596450618/?ll=37.580113%2C55.786354&z=14', 'goods': None, 'rating': '4,7', 'reviews': None, 'phone': ['+7 (985) 172-50-52Показать телефон'], 'social': ['https://wa.me/79851725052']}"
979,"{'ID': 980, 'name': 'Pretty one', 'address': 'Нижняя Красносельская ул., 40/12к2, Москва', 'website': 'pretty1oneshop.ru', 'opening_hours': {'mon': '09:00-17:00', 'tue': '09:00-17:00', 'wed': '09:00-17:00', 'thu': '09:00-17:00', 'fri': '09:00-17:00', 'sat': '09:00-17:00', 'sun': '09:00-17:00'}, 'ypage': 'https://yandex.ru/maps/org/pretty_one/1705421789/?ll=37.669407%2C55.774448&z=13', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (985) 690-80-01Показать телефон'], 'social': ['https://t.me/https://wa.me/message/AIG6JGBLAIITP1', 'https://viber.click/79856908001', 'https://wa.me/79856908001', 'https://youtube.com/channel/UCVRGNIbDkPO_5OeBifMAwXA']}"
980,"{'ID': 981, 'name': 'Kare Design', 'address': 'ул. Охотный Ряд, 2, Москва', 'website': 'kare-center.ru', 'opening_hours': {'mon': '10:00-22:00', 'tue': '10:00-22:00', 'wed': '10:00-22:00', 'thu': '10:00-22:00', 'fri': '10:00-22:00', 'sat': '10:00-22:00', 'sun': '10:00-22:00'}, 'ypage': 'https://yandex.ru/maps/org/kare_design/172847433523/?ll=37.617196%2C55.757530&z=14', 'goods': None, 'rating': '4,1', 'reviews': None, 'phone': ['+7 (495) 488-72-08Показать телефон'], 'social': ['https://vk.com/kare_official', 'https://www.youtube.com/channel/UCpxTUvvl54TYnwvokPRIkdA/featured']}"
981,"{'ID': 982, 'name': 'ShowDogz.ru', 'address': 'ул. Маршала Соколовского, 3, Москва', 'website': 'showdogz.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/showdogz_ru/14677756913/?ll=37.489184%2C55.793251&z=15', 'goods': None, 'rating': '4,9', 'reviews': None, 'phone': ['+7 (495) 502-20-27Показать телефон'], 'social': ['https://vk.com/showdogz']}"
982,"{'ID': 983, 'name': 'Stupeni-Kids', 'address': '2-й Рощинский пр., 8, Москва', 'website': 'www.stupeni-kids.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': '10:00-19:00', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/stupeni_kids/230073051339/?ll=37.603011%2C55.706320&z=14', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (495) 958-02-47Показать телефон'], 'social': []}"
983,"{'ID': 984, 'name': 'Cozy Clothes', 'address': 'Краснохолмская наб., 11, стр. 1, Москва', 'website': '', 'opening_hours': {'mon': '11:00-22:00', 'tue': '11:00-22:00', 'wed': '11:00-22:00', 'thu': '11:00-22:00', 'fri': '11:00-22:00', 'sat': '11:00-22:00', 'sun': '11:00-22:00'}, 'ypage': 'https://yandex.ru/maps/org/cozy_clothes/240112039215/?ll=37.650851%2C55.733883&z=13', 'goods': None, 'rating': '4,8', 'reviews': None, 'phone': ['+7 (925) 825-74-82Показать телефон'], 'social': ['https://vk.com/cozyclothesmsk', 'https://wa.me/79258257482']}"
984,"{'ID': 985, 'name': 'Спортенок', 'address': 'Нововладыкинский пр., 12А, Москва', 'website': '', 'opening_hours': {'mon': '11:00-20:00', 'tue': '11:00-20:00', 'wed': '11:00-20:00', 'thu': '11:00-20:00', 'fri': '11:00-20:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/sportenok/192541120700/?ll=37.593049%2C55.851334&z=16', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (915) 139-50-22Показать телефон'], 'social': []}"
985,"{'ID': 986, 'name': 'Gangsta Wear', 'address': 'Сколковское ш., 31, стр. 2, Москва', 'website': 'gangstawear.ru', 'opening_hours': {'mon': '11:00-19:00', 'tue': '11:00-19:00', 'wed': '11:00-19:00', 'thu': '11:00-19:00', 'fri': '11:00-19:00', 'sat': '11:00-19:00', 'sun': '11:00-19:00'}, 'ypage': 'https://yandex.ru/maps/org/gangsta_wear/160611039963/?ll=37.404105%2C55.704834&z=16', 'goods': None, 'rating': '4,3', 'reviews': None, 'phone': ['8 (800) 350-22-92Показать телефон'], 'social': ['http://vk.com/gangstawear', 'https://viber.click/89661482023', 'https://wa.me/89661482023']}"
986,"{'ID': 987, 'name': 'I am ready', 'address': 'Садовническая ул., 52, стр. 1, Москва', 'website': 'imrd.moscow', 'opening_hours': {'mon': '12:00-21:00', 'tue': '12:00-21:00', 'wed': '12:00-21:00', 'thu': '12:00-21:00', 'fri': '12:00-21:00', 'sat': '12:00-21:00', 'sun': '12:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/i_am_ready/139042790963/?ll=37.638183%2C55.743714&z=14', 'goods': None, 'rating': '3,6', 'reviews': None, 'phone': ['+7 (993) 333-36-22Показать телефон'], 'social': ['https://vk.com/imrd.moscow']}"
987,"{'ID': 988, 'name': 'Ekip77.ru', 'address': '5-я Кабельная ул., 2, стр. 1, Москва', 'website': 'ekip77.ru', 'opening_hours': {'mon': '11:00-21:00', 'tue': '11:00-21:00', 'wed': '11:00-21:00', 'thu': '11:00-21:00', 'fri': '11:00-21:00', 'sat': '11:00-21:00', 'sun': '11:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/ekip77_ru/169578199163/?ll=37.716594%2C55.737890&z=13', 'goods': None, 'rating': '4,9', 'reviews': None, 'phone': ['+7 (999) 904-77-02Показать телефон'], 'social': ['https://viber.click/79999047702', 'https://wa.me/79999047702']}"
988,"{'ID': 989, 'name': 'Tweedy Brand', 'address': 'ул. Петровка, 15, стр. 1, Москва', 'website': 'tweedybrand.com', 'opening_hours': {'mon': '12:00-20:00', 'tue': '12:00-20:00', 'wed': '12:00-20:00', 'thu': '12:00-20:00', 'fri': '12:00-20:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/tweedy_brand/61327881460/?ll=37.616881%2C55.763919&z=16', 'goods': None, 'rating': '4,0', 'reviews': None, 'phone': ['+7 (925) 950-88-51Показать телефон'], 'social': ['https://t.me/tweedy_brand', 'https://viber.click/79259508851', 'https://wa.me/79259508851']}"
989,"{'ID': 990, 'name': 'Stoletto Famiglia', 'address': 'Комсомольский просп., 19, Москва', 'website': 'stoletto.ru', 'opening_hours': {'mon': '10:00-18:00', 'tue': '10:00-18:00', 'wed': '10:00-18:00', 'thu': '10:00-18:00', 'fri': '10:00-18:00', 'sat': '10:00-18:00', 'sun': '10:00-18:00'}, 'ypage': 'https://yandex.ru/maps/org/stoletto_famiglia/86293905522/?ll=37.585538%2C55.728865&z=16', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (495) 088-32-88Показать телефон'], 'social': []}"
990,"{'ID': 991, 'name': '69slam', 'address': 'Москва, МКАД, 66-й километр', 'website': '69slam.ru', 'opening_hours': {'mon': '11:00-20:00', 'tue': '11:00-20:00', 'wed': '11:00-20:00', 'thu': '11:00-20:00', 'fri': '11:00-20:00', 'sat': '11:00-20:00', 'sun': '11:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/69slam/71878607272/?ll=37.300997%2C55.824076&z=11', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['+7 (495) 103-43-20Показать телефон'], 'social': []}"
991,"{'ID': 992, 'name': 'Санстоп', 'address': 'Калужское ш., 4, стр. 1, Москва', 'website': 'sanstop.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': '11:00-17:00', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/sanstop/51804434716/?ll=37.487362%2C55.609063&z=16', 'goods': None, 'rating': '4,3', 'reviews': None, 'phone': ['+7 (495) 109-60-80Показать телефон'], 'social': ['https://wa.me/79255059990']}"
992,"{'ID': 993, 'name': 'Фитекс групп', 'address': 'Кусковская ул., 20А, Москва', 'website': 'www.fitexgroup.com', 'opening_hours': {'mon': '08:00-17:00', 'tue': '08:00-17:00', 'wed': '08:00-17:00', 'thu': '08:00-17:00', 'fri': '08:00-17:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/fiteks_grupp/1082937623/?ll=37.783385%2C55.740172&z=13', 'goods': None, 'rating': '4,3', 'reviews': None, 'phone': ['8 (800) 775-42-50Показать телефон'], 'social': []}"
993,"{'ID': 994, 'name': 'Ern_Exclusive', 'address': 'Зелёный просп., 79А, Москва', 'website': '', 'opening_hours': {'mon': '10:00-21:00', 'tue': '10:00-21:00', 'wed': '10:00-21:00', 'thu': '10:00-21:00', 'fri': '10:00-21:00', 'sat': '10:00-20:00', 'sun': '10:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/ern_exclusive/21932634246/?ll=37.816037%2C55.752085&z=16', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (968) 057-75-55Показать телефон'], 'social': ['https://wa.me/79680577555']}"
994,"{'ID': 995, 'name': 'Милютин Jewelry', 'address': 'ул. Орджоникидзе, 11, стр. 3, Москва', 'website': 'milutin-jewellery.com', 'opening_hours': {'mon': '11:00-20:00', 'tue': '11:00-20:00', 'wed': '11:00-20:00', 'thu': '11:00-20:00', 'fri': '11:00-20:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/milyutin_jewelry/29680542348/?ll=37.596377%2C55.706818&z=13', 'goods': None, 'rating': '', 'reviews': None, 'phone': [], 'social': []}"
995,"{'ID': 996, 'name': 'Invisiline', 'address': 'Сколковское ш., 31, стр. 1, Москва', 'website': 'invisiline.ru', 'opening_hours': {'mon': '11:00-20:00', 'tue': '11:00-20:00', 'wed': '11:00-20:00', 'thu': '11:00-20:00', 'fri': '11:00-20:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/invisiline/136705169096/?ll=37.404384%2C55.706015&z=16', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['+7 (495) 646-85-98Показать телефон'], 'social': ['http://www.youtube.com/channel/UCWct7IzrAsltJTi-8cK7XTw', 'https://t.me/invisilineru']}"
996,"{'ID': 997, 'name': 'Вокруг Вина', 'address': 'Октябрьская ул., 5, Москва', 'website': 'www.vokrugvina.ru', 'opening_hours': {'mon': '09:00-18:00', 'tue': '09:00-18:00', 'wed': '09:00-18:00', 'thu': '09:00-18:00', 'fri': '09:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/vokrug_vina/1370263046/?ll=37.613680%2C55.785283&z=14', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['+7 (495) 699-16-90Показать телефон'], 'social': ['https://t.me/EuroCave', 'https://viber.click/79857692484', 'https://wa.me/79857692484']}"
997,"{'ID': 998, 'name': 'Футари', 'address': 'ул. Добролюбова, 20, Москва', 'website': 'futari.ru', 'opening_hours': {'mon': '12:00-20:00', 'tue': '12:00-20:00', 'wed': '12:00-20:00', 'thu': '12:00-20:00', 'fri': '12:00-20:00', 'sat': '12:00-20:00', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/futari/1210016960/?ll=37.593058%2C55.817495&z=13', 'goods': None, 'rating': '4,6', 'reviews': None, 'phone': ['+7 (926) 645-07-30Показать телефон'], 'social': ['https://vk.com/futari']}"
998,"{'ID': 999, 'name': 'Принцип', 'address': 'Вишнёвая ул., 9, корп. 1, Москва', 'website': 'www.prinzip.ru', 'opening_hours': {'mon': '09:00-13:15,14:00-18:00', 'tue': '09:00-13:15,14:00-18:00', 'wed': '09:00-13:15,14:00-18:00', 'thu': '09:00-13:15,14:00-18:00', 'fri': '09:00-13:15,14:00-17:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/printsip/1036638032/?ll=37.446039%2C55.831236&z=16', 'goods': None, 'rating': '4,0', 'reviews': None, 'phone': ['+7 (495) 795-21-20Показать телефон'], 'social': ['https://ok.ru/group/58199729963059', 'https://t.me/oooprinzip', 'https://vk.com/prinzipru', 'https://www.youtube.com/channel/UC0PHhtpdaUGA33bdcvEl7yg/videos?view_as=subscriber']}"
999,"{'ID': 1000, 'name': 'Шоурум Виктория Куксина', 'address': 'Большая Дорогомиловская ул., 7, Москва', 'website': 'www.victoriakuksina.ru', 'opening_hours': {'mon': 'выходной', 'tue': 'выходной', 'wed': 'выходной', 'thu': 'выходной', 'fri': 'выходной', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/shourum_viktoriya_kuksina/142793015372/?ll=37.557493%2C55.746016&z=14', 'goods': None, 'rating': '4,4', 'reviews': None, 'phone': ['+7 (966) 096-10-96Показать телефон'], 'social': ['https://vk.com/victoriakuksina']}"
1000,"{'ID': 1001, 'name': 'Куклобаза', 'address': '3-я Мытищинская ул., 14А, Москва', 'website': 'kuklobaza.ru', 'opening_hours': {'mon': '11:00-20:00', 'tue': '11:00-20:00', 'wed': '11:00-20:00', 'thu': '11:00-20:00', 'fri': '11:00-20:00', 'sat': '11:00-20:00', 'sun': '11:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/kuklobaza/154506977523/?ll=37.645591%2C55.803975&z=16', 'goods': None, 'rating': '4,6', 'reviews': None, 'phone': ['+7 (999) 444-81-75Показать телефон'], 'social': ['https://t.me/kuklobaza', 'https://vk.com/kuklobaza', 'https://wa.me/79269076435']}"
1001,"{'ID': 1002, 'name': 'Базиатор', 'address': '1-й Нагатинский пр., 2, стр. 7, Москва', 'website': 'baziator.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/baziator/74437634146/?ll=37.628710%2C55.685376&z=13', 'goods': None, 'rating': '4,8', 'reviews': None, 'phone': ['+7 (495) 181-08-00Показать телефон'], 'social': ['http://youtube.com/channel/UCiIgrWM-JTBJ50s6IbOXfBw', 'https://vk.com/baziator']}"
1002,"{'ID': 1003, 'name': 'Laroom', 'address': 'Крапивенский пер., 2, Москва', 'website': 'laroom.ru', 'opening_hours': {'mon': '11:00-20:00', 'tue': '11:00-20:00', 'wed': '11:00-20:00', 'thu': '11:00-20:00', 'fri': '11:00-20:00', 'sat': '11:00-17:00', 'sun': '11:00-17:00'}, 'ypage': 'https://yandex.ru/maps/org/laroom/71180605562/?ll=37.616570%2C55.766403&z=14', 'goods': None, 'rating': '4,6', 'reviews': None, 'phone': ['+7 (495) 669-93-16Показать телефон'], 'social': []}"
1003,"{'ID': 1004, 'name': 'ЭлитЗонт', 'address': 'Павелецкая наб., 2, Москва', 'website': 'elitzont.ru', 'opening_hours': {'mon': '09:00-18:00', 'tue': '09:00-18:00', 'wed': '09:00-18:00', 'thu': '09:00-18:00', 'fri': '09:00-18:00', 'sat': '09:30-18:30', 'sun': '09:30-18:30'}, 'ypage': 'https://yandex.ru/maps/org/elitzont/1932516495/?ll=37.646612%2C55.715997&z=14', 'goods': None, 'rating': '4,3', 'reviews': None, 'phone': ['+7 (495) 363-59-10Показать телефон'], 'social': ['http://youtube.com/channel/UCZBorRVz9ZKwQZkIJAVAlkw', 'https://vk.com/elitzont_akcessories']}"
1004,"{'ID': 1005, 'name': 'Free Seasons Store', 'address': 'Красногорский бул., 20, Красногорск', 'website': '', 'opening_hours': {'mon': '10:00-21:00', 'tue': '10:00-21:00', 'wed': '10:00-21:00', 'thu': '10:00-21:00', 'fri': '10:00-21:00', 'sat': '10:00-21:00', 'sun': '10:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/free_seasons_store/239305146597/?ll=37.374955%2C55.817980&z=14', 'goods': None, 'rating': '4,0', 'reviews': None, 'phone': ['+7 (993) 343-21-88Показать телефон'], 'social': ['https://t.me/Free_seasons_srote', 'https://wa.me/79933432188']}"
1005,"{'ID': 1006, 'name': 'Ингеостиль', 'address': 'Волоколамское ш., 89, Москва', 'website': 'ingeo.ru', 'opening_hours': {'mon': '10:00-18:00', 'tue': '10:00-18:00', 'wed': '10:00-18:00', 'thu': '10:00-18:00', 'fri': '10:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/ingeostil/75916368898/?ll=37.410673%2C55.829074&z=13', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['+7 (495) 249-03-17Показать телефон'], 'social': ['https://wa.me/79517609282']}"
1006,"{'ID': 1007, 'name': 'Таурус', 'address': 'Садовническая ул., 76/71с1, Москва', 'website': 'www.taurus-grupp.ru', 'opening_hours': {'mon': '10:00-17:00', 'tue': '10:00-17:00', 'wed': '10:00-17:00', 'thu': '10:00-17:00', 'fri': '10:00-17:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/taurus/1023926045/?ll=37.641226%2C55.738565&z=13', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['+7 (499) 270-54-22Показать телефон'], 'social': []}"
1007,"{'ID': 1008, 'name': 'Стихия', 'address': 'Флотская ул., 15, корп. 1, Москва', 'website': '', 'opening_hours': {'mon': '15:00-20:00', 'tue': '15:00-20:00', 'wed': '15:00-20:00', 'thu': '15:00-20:00', 'fri': '15:00-20:00', 'sat': '12:00-19:00', 'sun': '12:00-19:00'}, 'ypage': 'https://yandex.ru/maps/org/stikhiya/61721698156/?ll=37.506093%2C55.857605&z=13', 'goods': None, 'rating': '4,9', 'reviews': None, 'phone': ['+7 (926) 076-40-05Показать телефон'], 'social': ['http://t.me/stixforu', 'https://vk.com/public215829061']}"
1008,"{'ID': 1009, 'name': 'Все для хамама', 'address': 'Северная ул., 35, Одинцово', 'website': 'www.hamam-kurna.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': '11:00-15:00', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/vse_dlya_khamama/240617127348/?ll=37.255147%2C55.685518&z=16', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (495) 642-51-91Показать телефон'], 'social': []}"
1009,"{'ID': 1010, 'name': 'HOM-shop.ru', 'address': 'Новодмитровская ул., 5А, стр. 2, Москва', 'website': 'www.hom-shop.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': '12:00-18:00', 'sun': '12:00-18:00'}, 'ypage': 'https://yandex.ru/maps/org/hom_shop_ru/181808933423/?ll=37.588500%2C55.807395&z=13', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (985) 765-07-40Показать телефон'], 'social': []}"
1010,"{'ID': 1011, 'name': 'Неодом', 'address': 'Каширское ш., 19, корп. 1, Москва', 'website': 'neodom.ru', 'opening_hours': {'mon': '09:00-21:00', 'tue': '09:00-21:00', 'wed': '09:00-21:00', 'thu': '09:00-21:00', 'fri': '09:00-21:00', 'sat': '09:00-21:00', 'sun': '09:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/neodom/24205918821/?ll=37.631936%2C55.664858&z=16', 'goods': None, 'rating': '4,0', 'reviews': None, 'phone': ['8 (800) 505-97-97Показать телефон'], 'social': ['https://vk.com/public192127034']}"
